image_name,noise_type,noise_level,denoise_method,clean_betti_0,clean_betti_1,noisy_betti_0,noisy_betti_1,denoised_betti_0,denoised_betti_1,noise_impact_betti_0,noise_impact_betti_1,noise_impact_total,recovery_betti_0,recovery_betti_1,recovery_total,relative_noise_impact,relative_recovery,timestamp,wasserstein_clean_noisy_H0,wasserstein_clean_denoised_H0,wasserstein_noisy_denoised_H0,wasserstein_clean_noisy_H1,wasserstein_clean_denoised_H1,wasserstein_noisy_denoised_H1
Fluoroscent_Red_313,gaussian,0.05,median_filter,19893,935,99393,6036,42010,25295,79500,5101,84601,22117,24360,46477,4.061887843287882,0.4506329712414747,2025-10-28T04:42:15.081924,4319.4421775232695,787.6884760259097,2721.868777076516,171.34649632946648,380.4542508765638,623.5605305365427
Fluoroscent_Red_313,gaussian,0.05,bilateral_filter,19893,935,99742,6215,17914,2496,79849,5280,85129,1979,1561,418,4.087238333013252,0.995089804884352,2025-10-28T04:43:00.681123,4338.649955361204,81.79961198586959,4343.087719583089,177.3472187114159,24.027646815102237,119.61480931174133
Fluoroscent_Red_313,gaussian,0.05,non_local_means,19893,935,99567,6295,8379,290,79674,5360,85034,11514,645,12159,4.082677165354331,0.8570101371216219,2025-10-28T04:43:53.437094,4324.552461736418,521.8818240456262,5204.5237366487345,180.33336979009655,11.36008698509454,206.6163983312922
Fluoroscent_Red_313,gaussian,0.05,topological_denoising,19893,935,99667,6021,38313,17785,79774,5086,84860,18420,16850,35270,4.074323026694834,0.5843742634928117,2025-10-28T04:44:47.310892,4333.788238998582,668.0316238889537,2949.761459618212,170.95589810450085,261.6114923112769,380.08608123655375
Fluoroscent_Red_313,gaussian,0.05,morphological_denoising,19893,935,99605,6187,17904,30,79712,5252,84964,1989,905,2894,4.079316304974073,0.9659385151358222,2025-10-28T04:45:30.244090,4329.575330392401,74.81641207916697,4027.1470514792722,176.3633568464374,14.608634793861983,202.28831495873658
Fluoroscent_Red_313,gaussian,0.08,median_filter,19893,935,116686,4147,76508,46641,96793,3212,100005,56615,45706,102321,4.801469176109084,-0.0231588420578972,2025-10-28T04:46:17.192655,6377.875438223165,1954.0023560911004,2326.2369461336375,134.4098642576297,745.7079698228127,1755.180847811428
Fluoroscent_Red_313,gaussian,0.08,bilateral_filter,19893,935,116357,4253,34873,11835,96464,3318,99782,14980,10900,25880,4.790762435183407,0.7406345833917941,2025-10-28T04:47:04.790601,6359.9317949163415,537.2113244734119,4829.908541474198,138.9462321059979,166.20945268960256,305.39522627681254
Fluoroscent_Red_313,gaussian,0.08,non_local_means,19893,935,116892,4095,8428,291,96999,3160,100159,11465,644,12109,4.80886306894565,0.8791022274583412,2025-10-28T04:47:59.654060,6397.252252968884,505.4991889032706,7322.615845915278,132.55041092054668,10.859233091330868,159.55931599733356
Fluoroscent_Red_313,gaussian,0.08,topological_denoising,19893,935,116752,4244,64197,36039,96859,3309,100168,44304,35104,79408,4.809295179565969,0.20725181694752814,2025-10-28T04:48:52.946300,6378.331587286121,1561.2028048239313,3078.6922218399964,139.087965551273,567.1762108763127,1313.9765066524308
Fluoroscent_Red_313,gaussian,0.08,morphological_denoising,19893,935,116958,4295,15594,0,97065,3360,100425,4299,935,5234,4.821634338390628,0.947881503609659,2025-10-28T04:49:38.786864,6394.645492405815,154.6329500481042,6007.7051228055625,141.14041282117532,15.727450042963028,288.2058652639389
